emp_no,first_name,last_name,salary,title,from_date
471336,Florian,Diderrich,43437,Senior Staff,1993-11-05
494136,Florian,Edelhoff,78047,Senior Staff,2000-04-06
207941,Florian,Emmerich,83811,Senior Staff,2001-02-02
250464,Florian,Gimbel,85561,Senior Staff,1994-10-19
216641,Florian,Ginneken,65018,Senior Engineer,1996-02-20
219603,Florian,Gomatam,40000,Senior Engineer,1996-09-20
31702,Florian,Isard,59652,Senior Staff,1994-04-24
38608,Florian,Journel,57367,Senior Engineer,1998-02-25
447294,Florian,Kitsuregawa,40394,Senior Engineer,1993-01-23
467345,Florian,Kobuchi,74817,Senior Staff,1994-08-15
287101,Florian,Krider,40000,Engineer,1996-03-20
14642,Florian,Kuhnemann,54553,Senior Engineer,1996-06-04
292400,Florian,Lamba,40000,Technique Leader,1992-08-17
450985,Florian,Langford,69989,Senior Engineer,1993-10-14
99206,Florian,Matheson,40000,Senior Staff,1990-10-15
288615,Florian,Merks,40000,Senior Engineer,1987-05-13
486518,Florian,Pashtan,40000,Senior Engineer,1988-12-15
474086,Florian,Peroz,68706,Engineer,1997-02-03
69230,Florian,Pews,56164,Senior Engineer,1996-07-18
29817,Florian,Sadowski,41810,Senior Engineer,1992-02-20
16658,Florian,Soicher,50917,Senior Staff,1993-01-18
477160,Florian,Streit,40000,Senior Engineer,1996-03-22
467663,Florian,Talmon,57863,Senior Engineer,1986-11-04
37659,Florina,Armand,64978,Senior Engineer,1986-10-04
92323,Florina,Azuma,67140,Staff,1999-12-27
48080,Florina,Coorg,50005,Senior Engineer,1994-01-10
452800,Florina,Cromarty,47697,Senior Staff,1991-08-20
295052,Florina,Decleir,40000,Senior Engineer,1997-02-10
436484,Florina,Dehkordi,43765,Staff,1999-03-01
297515,Florina,Erni,65817,Senior Engineer,1994-05-01
461718,Florina,Gruenwald,40000,Engineer,1995-07-07
72891,Florina,Heusch,40000,Senior Engineer,1994-01-11
411036,Florina,Hofstetter,57976,Senior Engineer,1986-01-31
494522,Florina,Koshiba,66871,Senior Staff,1995-12-09
445220,Florina,Luft,58098,Senior Staff,2002-06-17
419669,Florina,Monarch,67263,Senior Staff,1995-04-16
452877,Florina,Plump,54833,Senior Engineer,1990-05-04
18790,Florina,Rahier,41481,Senior Engineer,1996-07-22
244860,Florina,Salverda,40000,Engineer,1995-07-29
295919,Florina,Saoudi,63502,Senior Staff,1997-03-04
238066,Florina,Steinauer,40000,Senior Staff,1996-06-09
263655,Florina,Stifter,40000,Senior Staff,1985-03-29
18443,Florina,Swick,69107,Senior Staff,1993-10-15
486888,Florina,Veeraraghavan,74617,Staff,1998-10-22
449711,Florina,Verhaegen,48949,Senior Engineer,1987-11-14
282119,Foong,Aingworth,40000,Senior Engineer,1995-02-20
97341,Foong,Bamford,60251,Senior Staff,1998-07-26
275076,Foong,Barbanera,40000,Senior Staff,1996-05-02
44966,Foong,Beetstra,40000,Senior Engineer,2001-01-18
486366,Foong,Billawala,41376,Technique Leader,1987-03-19
406703,Foong,Cherinka,70843,Senior Engineer,1997-09-07
417073,Foong,Ecklund,41111,Senior Engineer,1985-04-19
38776,Foong,Erol,81441,Senior Staff,1995-04-06
290424,Foong,Karcich,45211,Senior Engineer,1995-11-08
460938,Foong,Koblitz,47224,Engineer,1995-11-12
200380,Foong,Kriebel,40000,Senior Engineer,2000-10-05
260507,Foong,Lueh,40000,Staff,1998-01-25
264345,Foong,Moffat,53344,Senior Engineer,1994-06-12
105410,Foong,Morton,40000,Senior Engineer,1995-12-04
451257,Foong,Muniz,54215,Assistant Engineer,1994-05-02
270957,Foong,Oskamp,58786,Senior Engineer,1996-07-16
101949,Foong,Pettis,49621,Senior Engineer,1993-05-12
489349,Foong,Schapire,75443,Senior Staff,1995-10-25
231696,Foong,Silva,82240,Senior Staff,1987-11-12
266349,Foong,Stille,44242,Assistant Engineer,1998-12-06
403471,Foong,Sudbeck,71600,Senior Staff,1993-10-26
24954,Foong,Swick,64934,Senior Engineer,1997-01-12
438050,Foong,Waterhouse,40000,Engineer,1997-10-03
487633,Foong,Zweizig,46182,Senior Engineer,1998-11-25
203188,Fox,Busillo,48114,Senior Engineer,1996-10-10
467828,Fox,Butner,41688,Senior Engineer,1992-08-27
19826,Fox,Christ,53382,Senior Staff,1985-05-08
412802,Fox,Ghemri,50529,Senior Engineer,1995-12-07
441515,Fox,Hasenauer,40000,Senior Engineer,1992-10-14
253865,Fox,Hedayat,40000,Assistant Engineer,1998-04-29
238992,Fox,Hiyoshi,54017,Senior Staff,1995-06-21
238475,Fox,Jarecki,59655,Senior Staff,1992-11-12
268189,Fox,Jumpertz,40000,Senior Staff,1999-07-17
456525,Fox,Kading,56657,Senior Staff,1995-12-10
94603,Fox,Kuszyk,46637,Senior Engineer,1994-05-16
71194,Fox,Lampe,57280,Senior Engineer,1994-05-21
233591,Fox,Lunn,44924,Senior Engineer,1997-02-22
14954,Fox,Magliocco,43510,Senior Engineer,1988-08-05
403918,Fox,Molenkamp,47318,Senior Staff,2001-12-21
245771,Fox,Murtafg,40000,Senior Engineer,1988-05-31
239325,Fox,Perz,47648,Senior Engineer,1992-03-20
432035,Fox,Plump,64035,Technique Leader,1986-10-06
290794,Fox,Pramanik,50438,Senior Engineer,1988-11-29
256169,Fox,Prochazka,41857,Staff,1997-09-16
38320,Fox,Rabejac,95596,Senior Engineer,1995-06-22
36810,Fox,Schach,40000,Senior Staff,1993-03-07
464089,Fox,Sommer,49246,Senior Staff,1999-03-07
213526,Fox,Srimani,43307,Senior Staff,1994-08-23
79766,Fox,Swiler,40000,Engineer,1994-12-01
287624,Francesca,Ambroszkiewicz,88765,Senior Staff,1995-12-22
43300,Francesca,Aseltine,40000,Senior Engineer,1995-08-22
218228,Francesca,Auyong,64688,Senior Staff,1992-11-26
413801,Francesca,Beeson,40000,Senior Engineer,1996-08-25
421133,Francesca,Brizzi,49801,Engineer,1999-03-12
45092,Francesca,Chandrasekhar,63645,Staff,1995-11-25
490730,Francesca,Chimia,59433,Senior Staff,1999-05-09
424298,Francesca,Chinin,77990,Staff,1995-12-07
52196,Francesca,Choobineh,48536,Engineer,1995-02-19
98536,Francesca,Figueira,40000,Senior Engineer,1988-05-25
245833,Francesca,Fontan,40000,Senior Engineer,1994-01-19
83009,Francesca,Gerteisen,74370,Senior Staff,1993-01-15
21347,Francesca,Ghalwash,73742,Senior Staff,1986-07-04
255308,Francesca,Gronowski,92920,Staff,1999-10-03
448535,Francesca,Hiroyama,40000,Engineer,1997-12-28
422246,Francesca,Kusakari,57119,Senior Staff,1990-05-04
241784,Francesca,Lamparter,57408,Senior Staff,1994-07-27
423171,Francesca,Mandell,60469,Senior Staff,1993-06-02
200880,Francesca,Matheson,48873,Senior Staff,1990-09-16
475967,Francesca,Merle,44836,Senior Staff,1996-01-03
215360,Francesca,Meszaros,70479,Senior Staff,1993-07-27
494833,Francesca,Michaeli,47144,Senior Engineer,1996-06-16
288223,Francesca,Nollmann,64539,Senior Engineer,1995-10-26
289103,Francesca,Openshaw,53723,Senior Engineer,1993-04-09
277253,Francesca,Poehlman,40000,Engineer,1999-04-19
420944,Francesca,Rajala,70075,Senior Staff,1998-01-11
421249,Francesca,Raoux,40000,Engineer,2001-09-04
248295,Francesca,Rathonyi,48665,Senior Staff,1991-10-28
449194,Francesca,Sanella,40000,Senior Engineer,1995-05-23
28404,Francesca,Schicker,61697,Senior Staff,2000-07-26
104875,Francesca,Schrooten,72081,Senior Engineer,2001-09-27
228233,Francesca,Serov,44728,Technique Leader,1986-07-13
93785,Francesca,VanScheik,45564,Senior Engineer,1994-06-17
267768,Francesca,Vigier,65660,Senior Engineer,1997-07-16
426666,Francesca,Willoner,45453,Senior Engineer,1997-08-27
88346,Francesca,Wissmann,46690,Senior Engineer,2001-11-25
463748,Francesca,Yeung,49062,Engineer,1994-10-30
269924,Francoise,Berstel,67799,Senior Staff,1995-03-17
69821,Francoise,Birdsall,63360,Senior Engineer,1993-12-10
422227,Francoise,Brizzi,40000,Senior Engineer,1992-10-25
57335,Francoise,Casperson,40000,Senior Staff,1996-01-21
89270,Francoise,Chachaty,40000,Engineer,1996-09-28
95647,Francoise,Cheshire,63045,Senior Engineer,2000-08-31
296637,Francoise,Daescu,43771,Senior Engineer,1996-12-06
462062,Francoise,Einsfeld,105681,Senior Staff,1993-10-27
258587,Francoise,Emden,40000,Engineer,1999-08-02
453381,Francoise,Erie,40000,Senior Engineer,1992-06-17
491987,Francoise,Foong,48634,Senior Staff,1994-02-02
109795,Francoise,Fujisaki,73482,Senior Staff,1993-11-20
287687,Francoise,Genin,40000,Senior Engineer,1995-02-13
420578,Francoise,Kalsbeek,40000,Technique Leader,1987-11-04
207317,Francoise,Naudin,72504,Senior Staff,1994-06-12
465413,Francoise,Oxenboll,79713,Senior Staff,1988-07-24
422744,Francoise,Panwar,42396,Senior Engineer,2001-09-15
462875,Francoise,Picaronny,55193,Senior Engineer,2002-03-21
445304,Francoise,Polupanov,56548,Senior Staff,1994-10-19
68911,Francoise,Ratzlaff,55613,Senior Engineer,1995-09-08
62459,Francoise,Shobatake,61041,Senior Engineer,1992-04-16
421461,Francoise,Veeraraghavan,40000,Senior Engineer,1988-07-03
239353,Francoise,Wynblatt,52917,Technique Leader,1986-07-01
53259,Francoise,Zirintsis,45141,Senior Staff,1995-06-10
103776,Franziska,Ashish,75817,Senior Staff,1993-06-30
24121,Franziska,Bale,63748,Senior Engineer,1991-09-03
212334,Franziska,Bellmore,44884,Senior Engineer,1997-10-24
440236,Franziska,Caine,41035,Senior Engineer,1992-09-04
480043,Franziska,Chiola,47567,Senior Staff,1992-04-13
83845,Franziska,Chleq,40000,Senior Staff,1995-02-26
228666,Franziska,Conde,51015,Engineer,1997-12-12
45318,Franziska,Dalton,40000,Senior Engineer,1996-08-08
282002,Franziska,Eickenmeyer,80726,Senior Staff,1994-03-24
243278,Franziska,Gerlach,40000,Senior Staff,1998-01-05
448054,Franziska,Imataki,54591,Senior Engineer,1993-08-29
423275,Franziska,Jeansoulin,41956,Senior Engineer,1990-11-29
443925,Franziska,Jenevein,49635,Senior Engineer,1996-10-27
489862,Franziska,Kornatzky,70230,Engineer,1999-06-25
271201,Franziska,Lagarias,56244,Senior Engineer,1993-08-24
290558,Franziska,Linares,40000,Staff,1997-03-31
53178,Franziska,Melichar,41040,Senior Engineer,1993-12-18
98753,Franziska,Murillo,73479,Senior Staff,2000-09-11
229480,Franziska,Passafiume,40000,Engineer,1994-10-12
274090,Franziska,Peng,47080,Senior Staff,2002-03-19
454110,Franziska,Ramalingam,40000,Senior Engineer,1996-09-21
41422,Franziska,Ramamoorthy,40000,Senior Engineer,1991-10-06
402067,Franziska,Serna,40000,Senior Staff,1997-11-05
472736,Franziska,Silva,40000,Senior Engineer,1994-12-19
22429,Franziska,Terekhov,41561,Senior Engineer,1990-10-17
429130,Franziska,Zlotek,46609,Engineer,1999-12-29
40631,Frazer,Alameldin,40000,Senior Staff,1995-07-18
415282,Frazer,Alpay,40000,Senior Engineer,1988-08-08
276299,Frazer,Bierman,40000,Senior Engineer,1992-04-28
100319,Frazer,Billingsley,55250,Senior Engineer,1988-07-10
450048,Frazer,Bondorf,40000,Staff,1998-11-25
71041,Frazer,Borovoy,47442,Senior Engineer,1997-11-24
202921,Frazer,Brookner,40000,Senior Engineer,1990-04-20
458700,Frazer,Cannard,49677,Senior Engineer,1990-02-19
283698,Frazer,Delgrossi,81535,Senior Staff,1997-12-11
217970,Frazer,Escriba,72123,Senior Staff,1993-12-02
280595,Frazer,Kitsuregawa,40000,Senior Engineer,1997-04-03
235826,Frazer,Kolinko,67284,Technique Leader,1986-12-10
419387,Frazer,Lichtman,57855,Engineer,1998-01-24
425942,Frazer,Litvinov,76453,Senior Staff,1989-06-04
69287,Frazer,Luders,40000,Technique Leader,1994-01-28
244341,Frazer,Muchinsky,58247,Senior Staff,1998-06-20
94164,Frazer,Naumovich,59615,Senior Staff,1994-09-27
290910,Frazer,Pepe,40000,Senior Staff,1992-10-13
58300,Frazer,Picco,40000,Senior Staff,1999-04-27
294219,Frazer,Remmele,82315,Technique Leader,1985-12-01
24207,Frazer,Rodham,40389,Engineer,2002-03-27
278949,Frazer,Rosenbaum,56680,Senior Staff,1988-12-27
93164,Frazer,Ruemmler,52877,Senior Staff,2002-03-01
102336,Frazer,Schlenzig,40000,Senior Engineer,1991-06-14
280977,Frazer,Shokrollahi,43557,Assistant Engineer,1996-12-19
456657,Frederique,Akaboshi,86823,Staff,1995-04-07
466701,Frederique,Ashish,66039,Staff,1998-08-06
275565,Frederique,Bail,40000,Senior Staff,1998-05-17
296619,Frederique,Brickell,52470,Senior Engineer,2002-01-11
227701,Frederique,Brizzi,40000,Technique Leader,1986-12-03
211999,Frederique,Demian,44153,Technique Leader,1986-09-30
271186,Frederique,Engberts,40000,Senior Engineer,1992-06-07
82371,Frederique,Erev,69470,Senior Staff,1986-05-17
82276,Frederique,Genin,40000,Senior Staff,1997-01-06
81368,Frederique,Ghemri,40818,Senior Engineer,2000-08-27
48799,Frederique,Giarratana,48572,Senior Engineer,1995-11-18
420032,Frederique,Godskesen,40000,Engineer,1999-02-01
35476,Frederique,Heinisuo,51888,Senior Staff,2000-04-07
245886,Frederique,Herath,49132,Assistant Engineer,1999-06-15
499357,Frederique,Hitomi,40000,Senior Engineer,1995-11-15
17512,Frederique,Hofmeyr,40000,Engineer,1998-01-05
61788,Frederique,Matzke,60196,Senior Staff,1998-05-08
66828,Frederique,Narahara,62909,Engineer,1995-09-20
105234,Frederique,Navazio,40000,Senior Engineer,2000-10-02
90680,Frederique,Nyrup,40000,Senior Engineer,1985-10-12
299168,Frederique,Osgood,77402,Senior Staff,1997-08-24
401564,Frederique,Peha,64703,Engineer,1999-04-12
68233,Frederique,Penz,40000,Senior Engineer,1999-07-28
248437,Frederique,Porotnikoff,71767,Senior Staff,1994-01-20
212726,Frederique,Ramsey,40855,Senior Engineer,1994-01-06
77908,Frederique,Shimshoni,40000,Senior Engineer,1995-03-08
83125,Frederique,Staudhammer,47582,Senior Engineer,1993-05-12
449181,Frederique,Tagansky,40000,Senior Engineer,1995-09-11
77601,Frederique,Toyoshima,47218,Senior Staff,1994-05-03
43306,Frederique,Zweizig,57336,Senior Engineer,1989-09-05
238290,Freyja,Awdeh,41309,Senior Staff,1994-09-26
463806,Freyja,Borstler,51940,Engineer,1999-02-24
435165,Freyja,Coors,53087,Senior Engineer,1989-04-09
238769,Freyja,Ducloy,40000,Staff,1997-03-23
299634,Freyja,Frezza,82909,Senior Staff,1986-12-24
92835,Freyja,Godskesen,56357,Senior Engineer,1993-03-20
467697,Freyja,Hebert,47441,Senior Engineer,2000-02-18
259075,Freyja,Herbst,52704,Engineer,1996-02-12
67553,Freyja,Hutter,66416,Senior Staff,1987-07-02
231193,Freyja,Isaac,40000,Senior Engineer,1990-04-03
249548,Freyja,Jiafu,63507,Engineer,1999-05-29
471424,Freyja,Jiang,40000,Senior Staff,1999-06-15
238968,Freyja,Jonsson,40000,Senior Staff,1986-12-05
282446,Freyja,Kinley,40000,Engineer,1999-01-14
264383,Freyja,Krohn,51371,Technique Leader,1996-11-07
219479,Freyja,Llado,48276,Senior Engineer,1997-08-17
413916,Freyja,Luks,59013,Senior Staff,1991-03-27
274534,Freyja,McClurg,40000,Senior Engineer,1991-08-19
433271,Freyja,Naumovich,49484,Senior Engineer,1997-09-15
475403,Freyja,Otillio,41946,Senior Engineer,2000-06-05
459085,Freyja,Pearson,57111,Senior Staff,1996-07-23
51548,Freyja,Rahimi,40000,Senior Engineer,1996-06-02
51194,Freyja,Schach,43263,Senior Engineer,1994-10-10
107593,Freyja,Schwaller,61143,Senior Engineer,1993-04-21
57217,Freyja,Sommer,42425,Engineer,1996-05-21
417841,Freyja,Sridhar,66174,Senior Staff,1998-02-24
465443,Freyja,Straney,48772,Senior Staff,1996-08-22
261624,Freyja,Takanami,40000,Senior Staff,1996-09-17
456281,Freyja,Trystram,54576,Senior Staff,1999-05-27
286875,Freyja,Wielonsky,76591,Staff,1995-03-14
441839,Froduald,Christ,87738,Senior Staff,1991-02-15
202246,Froduald,Danecki,40000,Senior Engineer,1991-12-10
427554,Froduald,Francisci,40000,Senior Staff,1993-10-07
68940,Froduald,Garrabrants,63903,Senior Staff,1997-07-20
58646,Froduald,Goodrum,43341,Senior Engineer,1994-06-29
268022,Froduald,Gyorkos,54255,Staff,1999-06-13
258944,Froduald,Hatcliff,47424,Senior Engineer,2001-08-09
255546,Froduald,Kroll,74324,Staff,1998-03-28
83806,Froduald,Kumaresan,58478,Senior Engineer,1999-08-23
494022,Froduald,Langford,48509,Senior Engineer,1993-08-18
219478,Froduald,Malinowski,56595,Senior Staff,1993-11-22
426275,Froduald,Masada,42446,Senior Engineer,1997-09-19
56400,Froduald,Munke,46357,Senior Engineer,1997-06-01
57968,Froduald,Perng,46898,Engineer,2001-08-22
493557,Froduald,Renear,87594,Senior Staff,1992-07-21
209829,Froduald,Rosca,72139,Staff,1997-12-27
263582,Froduald,Ruther,40000,Senior Engineer,1988-10-01
23300,Froduald,Schauser,60044,Senior Staff,1993-09-18
106293,Froduald,Schicker,66303,Senior Staff,1993-03-17
25717,Froduald,Speek,66977,Senior Staff,1998-11-03
48129,Froduald,Standera,40000,Senior Engineer,1992-03-31
284990,Froduald,Theuretzbacher,63447,Senior Staff,2000-03-14
410124,Froduald,Veccia,53239,Senior Engineer,1998-10-30
261883,Froduald,Versino,53780,Senior Engineer,1985-03-17
238643,Fumiko,Anido,40000,Senior Staff,1998-11-10
286489,Fumiko,Arlazarov,40000,Senior Engineer,1995-04-07
430759,Fumiko,Buchter,55232,Senior Staff,1990-02-02
440804,Fumiko,Harllee,69132,Senior Staff,1987-01-05
279514,Fumiko,Heyers,40000,Senior Engineer,1995-08-30
495844,Fumiko,Impagliazzo,69457,Senior Staff,1993-05-04
428266,Fumiko,Junot,40000,Senior Engineer,1997-03-16
413441,Fumiko,Koshiba,50256,Senior Staff,1995-01-18
50639,Fumiko,Kruskal,40000,Technique Leader,1986-12-30
106331,Fumiko,Lorch,40000,Senior Engineer,1997-10-17
406768,Fumiko,Montresor,41617,Senior Engineer,1995-09-14
37117,Fumiko,Munoz,40000,Assistant Engineer,1996-01-10
36754,Fumiko,Negoita,40000,Senior Engineer,1998-05-28
241011,Fumiko,Scallan,40000,Senior Engineer,1985-12-04
480322,Fumiko,Showalter,46006,Senior Engineer,2000-03-05
102777,Fumiko,Stille,41798,Senior Engineer,1994-12-17
40904,Fumiko,Willoner,40000,Technique Leader,1987-08-17
108536,Fumino,Baba,59777,Senior Staff,1992-12-22
451002,Fumino,Bahk,40442,Senior Engineer,1991-03-24
20635,Fumino,Baja,52035,Engineer,1999-08-16
85739,Fumino,Benzaken,58286,Senior Engineer,1985-09-15
231401,Fumino,Biran,40000,Senior Engineer,1996-01-18
101086,Fumino,Breugel,65639,Assistant Engineer,1996-09-28
248537,Fumino,Cyne,52564,Engineer,1995-08-28
407636,Fumino,Dulay,81861,Senior Staff,1998-07-15
86448,Fumino,Garnier,50368,Senior Engineer,1999-04-06
423893,Fumino,Gerteisen,40000,Senior Engineer,2000-07-11
489467,Fumino,Hofman,50856,Senior Engineer,1994-08-28
403409,Fumino,Iivonen,60909,Senior Engineer,1992-11-21
206634,Fumino,Jiang,58921,Senior Staff,1999-09-19
54674,Fumino,Kaiserswerth,76364,Senior Staff,1986-06-03
89133,Fumino,Kermarrec,40696,Technique Leader,1989-07-08
440423,Fumino,Marquardt,40000,Senior Engineer,1994-07-02
292432,Fumino,Muhlberg,43504,Senior Staff,1989-02-24
79566,Fumino,Peron,89076,Senior Staff,2000-08-13
103566,Fumino,Pouyioutas,41852,Senior Engineer,1993-04-14
262663,Fumino,Riexinger,42308,Senior Staff,2002-05-28
64731,Fumino,Rosay,40000,Senior Engineer,1999-03-20
433481,Fumino,Rouquie,40000,Engineer,1995-10-23
411719,Fumino,Sambasivam,45626,Senior Engineer,1994-08-08
486207,Fumino,Valtorta,65386,Staff,1995-09-04
258581,Fumitaka,Ariola,46215,Senior Engineer,1989-10-10
421251,Fumitaka,Assaf,75044,Senior Staff,1987-06-29
100117,Fumitaka,Beerel,40000,Senior Staff,1987-10-25
295692,Fumitaka,Birnbaum,54924,Senior Staff,1995-07-26
224871,Fumitaka,Conry,82685,Senior Staff,1995-03-01
482289,Fumitaka,Cooman,40000,Senior Staff,1993-02-28
241623,Fumitaka,Knightly,84031,Senior Staff,1990-10-09
232750,Fumitaka,Majewski,50390,Senior Staff,1987-04-12
47952,Fumitaka,Motley,71650,Staff,1997-02-05
238538,Fumitaka,Pehl,52769,Senior Engineer,1990-05-18
266377,Fumitaka,Ranon,40000,Senior Engineer,1989-03-26
457360,Fumitaka,Rosar,78049,Senior Staff,1994-04-16
228427,Fumitaka,Rothenberg,40000,Senior Engineer,2000-02-18
491789,Fumitaka,Schnabel,40000,Senior Engineer,2001-03-01
465321,Fumitaka,Slobodova,89646,Senior Staff,1985-09-16
428537,Fumitaka,Vecchi,40000,Senior Staff,2001-01-24
438404,Fumitake,Auria,40843,Senior Staff,2000-08-11
13392,Fumitake,Beidas,69221,Senior Staff,1993-08-26
11681,Fumitake,Benzmuller,40000,Senior Engineer,1995-08-28
76477,Fumitake,Callaway,65586,Senior Engineer,1995-05-22
241204,Fumitake,Dehkordi,40000,Senior Engineer,1986-01-29
210216,Fumitake,Feldmann,40000,Senior Engineer,1991-12-16
449117,Fumitake,Genin,76181,Senior Staff,1993-04-28
434760,Fumitake,Gill,40000,Engineer,1998-05-31
275431,Fumitake,Gomatam,40000,Engineer,1998-05-25
461997,Fumitake,Hempstead,60753,Senior Staff,1996-01-25
74056,Fumitake,Ishibashi,49164,Engineer,1997-03-28
269205,Fumitake,Junet,63958,Senior Staff,1991-09-27
40946,Fumitake,Mahmud,46334,Engineer,1996-03-13
81440,Fumitake,Melski,40000,Senior Engineer,1993-03-09
222512,Fumitake,Murtafg,40000,Staff,1998-11-09
454750,Fumitake,Naudin,40000,Senior Engineer,1991-01-02
80981,Fumitake,Niizuma,40000,Assistant Engineer,1993-11-18
12726,Fumitake,Panwar,61177,Senior Engineer,1994-05-19
41917,Fumitake,Schlumberger,69069,Senior Staff,1993-09-04
210931,Fumitake,Slutz,70540,Senior Staff,1999-06-12
453541,Fumitake,Stasinski,40000,Senior Engineer,1992-09-20
51806,Fumitake,Tasistro,80455,Staff,1996-09-30
283052,Fumitake,Tempesti,40000,Senior Engineer,1996-02-06
464151,Fumitake,Zumaque,44990,Senior Staff,1986-08-14
70565,Fumiya,Bergere,71073,Senior Engineer,1995-04-14
263147,Fumiya,Broomell,50029,Senior Engineer,2001-04-09
86674,Fumiya,Candan,40000,Senior Staff,2002-04-16
496055,Fumiya,Delgrande,46884,Senior Staff,1992-08-03
443909,Fumiya,Detkin,50330,Senior Staff,1997-07-30
435810,Fumiya,Deyuan,53293,Senior Engineer,1992-04-25
102187,Fumiya,Eickenmeyer,51190,Senior Staff,2001-09-07
407435,Fumiya,Ellozy,40000,Senior Engineer,1995-05-20
275435,Fumiya,Gluchowski,54675,Senior Staff,1989-04-03
233649,Fumiya,Gustavson,40000,Senior Staff,2000-01-14
26106,Fumiya,Halevi,49105,Staff,1997-04-29
240260,Fumiya,Herber,55067,Senior Staff,1985-03-23
209544,Fumiya,Kobuchi,40693,Senior Engineer,1990-07-09
258927,Fumiya,Kragelund,62580,Senior Staff,1996-09-15
51691,Fumiya,Lagarias,60477,Technique Leader,1986-07-23
216885,Fumiya,Leuchs,42578,Senior Engineer,1994-06-04
229092,Fumiya,Morrin,40301,Engineer,1998-07-10
414772,Fumiya,Raney,40000,Technique Leader,1985-11-05
485757,Fumiya,Ratnaker,55751,Senior Engineer,1993-11-14
87504,Fumiya,Takanami,41444,Senior Engineer,2000-11-13
494366,Fumiya,Taubenfeld,40000,Senior Engineer,1996-09-18
282129,Fumiya,Varman,40000,Senior Staff,1993-03-14
407537,Fumiya,Walston,69408,Senior Engineer,1994-01-18
229317,Fumiya,Wegerle,47951,Senior Engineer,1991-06-05
268740,Fumiya,Zhang,69425,Senior Engineer,1996-03-08
