emp_no,first_name,last_name,salary,title,from_date
82027,Henk,Ellozy,73428,Senior Staff,1994-11-07
82040,Avishai,Velasco,60276,Senior Engineer,1997-01-10
82045,Tse,Bolsens,40000,Engineer,1986-07-31
82045,Tse,Bolsens,40000,Senior Engineer,1993-07-31
82052,Lidong,Rahier,62201,Senior Staff,1996-07-12
82052,Lidong,Rahier,62201,Staff,1987-07-13
82059,Satosi,Ecklund,40000,Senior Staff,1994-06-24
82060,Arvind,Michaeli,50525,Engineer,1998-02-03
82063,Shaunak,Plump,42422,Engineer,1998-09-06
82065,Christophe,Anger,40000,Senior Engineer,1988-06-26
82066,Masasuke,Birch,40000,Senior Staff,1996-01-17
82066,Masasuke,Birch,40000,Staff,1988-01-17
82107,Gunilla,Heping,67208,Senior Staff,2000-04-02
82107,Gunilla,Heping,67208,Staff,1992-04-02
82110,Vugranam,Gecsel,48328,Senior Staff,1995-11-10
82110,Vugranam,Gecsel,48328,Staff,1988-11-09
82116,Chiradeep,Shiratori,40120,Engineer,1986-09-18
82116,Chiradeep,Shiratori,40120,Senior Engineer,1994-09-18
82123,Tokuyasu,Dayana,43027,Senior Engineer,1987-09-24
82131,Mayuko,Kulisch,73262,Senior Staff,1995-07-30
82131,Mayuko,Kulisch,73262,Staff,1987-07-30
82137,Panayotis,Thibadeau,56370,Senior Staff,1991-03-17
82137,Panayotis,Thibadeau,56370,Staff,1985-03-17
82139,Satoru,Zucker,68313,Engineer,1985-12-17
82139,Satoru,Zucker,68313,Senior Engineer,1992-12-17
82144,Marek,Dusink,40694,Senior Staff,1990-05-11
82145,Zhongwei,Pagter,46607,Staff,1999-12-13
82151,Keiichiro,Terekhov,74789,Senior Staff,2000-05-15
82151,Keiichiro,Terekhov,74789,Staff,1994-05-16
82162,Shigeo,Kroft,46363,Engineer,1986-06-06
82162,Shigeo,Kroft,46363,Senior Engineer,1993-06-06
82187,Stevo,Marakhovsky,53744,Senior Staff,1993-04-13
82187,Stevo,Marakhovsky,53744,Staff,1986-04-13
82194,Geoff,Eastman,44356,Engineer,1986-05-25
82194,Geoff,Eastman,44356,Senior Engineer,1991-05-25
82206,Yishay,Majewski,40000,Engineer,1993-11-29
82206,Yishay,Majewski,40000,Senior Engineer,2001-11-29
82211,Sugwoo,Melter,59316,Senior Engineer,1988-09-18
82222,Sampalli,Luit,70499,Engineer,1992-06-13
82222,Sampalli,Luit,70499,Senior Engineer,1998-06-13
82227,Xiaocheng,Sethi,52214,Engineer,1993-04-26
82227,Xiaocheng,Sethi,52214,Senior Engineer,1999-04-26
82234,Christoper,Woycyznski,40331,Engineer,1987-08-20
82234,Christoper,Woycyznski,40331,Senior Engineer,1993-08-19
82237,Shen,Zaccaria,55459,Senior Staff,1995-03-14
82237,Shen,Zaccaria,55459,Staff,1986-03-14
82252,Kwangyoen,Edelhoff,66961,Engineer,1994-11-01
82252,Kwangyoen,Edelhoff,66961,Senior Engineer,2000-10-31
82255,Amabile,Sudbeck,40000,Senior Staff,1993-04-30
82255,Amabile,Sudbeck,40000,Staff,1988-04-30
82257,Hugo,Linares,57219,Engineer,1998-04-14
82263,Vishv,Haumacher,77210,Staff,1996-07-03
82276,Frederique,Genin,40000,Senior Staff,1997-01-06
82276,Frederique,Genin,40000,Staff,1988-01-07
82278,Tomokazu,Murillo,52084,Senior Staff,1986-01-15
82295,Manohar,Parfitt,42368,Engineer,2000-01-20
82305,Mahmut,Biros,40823,Engineer,1988-01-19
82305,Mahmut,Biros,40823,Senior Engineer,1997-01-18
82309,Hideyuki,Ramsak,79725,Senior Staff,1995-01-19
82309,Hideyuki,Ramsak,79725,Staff,1989-01-19
82310,Jinxi,Panangaden,40000,Engineer,1985-02-21
82310,Jinxi,Panangaden,40000,Senior Engineer,1990-02-21
82318,Branimir,Hashii,45105,Senior Staff,1994-03-20
82318,Branimir,Hashii,45105,Staff,1986-03-20
82324,Ashish,Knightly,62431,Staff,1997-03-16
82339,Jeanna,Schrift,40000,Senior Engineer,1988-01-15
82349,Tsz,Birjandi,63760,Senior Staff,1996-08-17
82349,Tsz,Birjandi,63760,Staff,1988-08-17
82350,Nahla,Stifter,40000,Engineer,1989-07-19
82350,Nahla,Stifter,40000,Senior Engineer,1995-07-19
82354,Badri,Trogemann,76493,Senior Staff,1999-09-05
82354,Badri,Trogemann,76493,Staff,1993-09-05
82367,Miyeon,Halloran,66101,Staff,1997-10-28
82371,Frederique,Erev,69470,Senior Staff,1986-05-17
82379,Sanjai,Bala,40000,Engineer,1985-03-15
82379,Sanjai,Bala,40000,Senior Engineer,1994-03-15
82385,Sanjai,Biran,75274,Staff,1998-11-18
82388,Munehiko,Zucker,40000,Assistant Engineer,1988-04-18
82388,Munehiko,Zucker,40000,Engineer,1994-04-18
82388,Munehiko,Zucker,40000,Senior Engineer,2000-04-17
82391,Mayuko,McAffer,83099,Senior Staff,1995-12-20
82391,Mayuko,McAffer,83099,Staff,1987-12-20
82397,Mart,Peris,70248,Senior Staff,1994-04-11
82397,Mart,Peris,70248,Staff,1987-04-11
82419,Karoline,Rindone,61248,Senior Engineer,1996-07-05
82422,Tesuya,Falby,52364,Senior Staff,1994-03-19
82434,Bojan,Mullainathan,40000,Engineer,1993-08-14
82434,Bojan,Mullainathan,40000,Senior Engineer,2001-08-14
82443,Vincent,Perry,40283,Engineer,1986-02-14
82443,Vincent,Perry,40283,Senior Engineer,1994-02-14
82457,Vidar,Pauthner,45220,Engineer,1991-04-14
82457,Vidar,Pauthner,45220,Senior Engineer,1996-04-13
82460,Claude,Zhang,40000,Engineer,1985-05-09
82460,Claude,Zhang,40000,Senior Engineer,1992-05-09
82478,Vishwani,Ginneken,54571,Engineer,1985-03-19
82478,Vishwani,Ginneken,54571,Senior Engineer,1991-03-19
82491,Lalit,Lorho,43978,Engineer,1999-05-20
82495,Jahangir,Perly,40000,Staff,1999-08-04
82530,Ioana,Morton,40000,Senior Staff,1999-05-06
82530,Ioana,Morton,40000,Staff,1993-05-06
82540,Aleksander,Bratten,66393,Engineer,1991-11-15
82540,Aleksander,Bratten,66393,Senior Engineer,2000-11-14
82544,Eberhardt,Keirsey,64649,Senior Staff,1997-04-05
82544,Eberhardt,Keirsey,64649,Staff,1989-04-06
82553,Barry,Georgakopoulos,59256,Staff,1996-03-25
82555,Fabrizio,Kavraki,50496,Engineer,1986-04-14
82555,Fabrizio,Kavraki,50496,Senior Engineer,1995-04-14
82557,Cheong,McClure,53070,Technique Leader,1996-08-17
82566,Mary,Portugali,40000,Engineer,1995-03-04
82566,Mary,Portugali,40000,Senior Engineer,2000-03-03
82568,Giri,Flanders,66444,Senior Staff,1993-05-08
82568,Giri,Flanders,66444,Staff,1987-05-09
82571,Padma,Argence,55947,Senior Engineer,1998-04-01
82572,Moie,Brattka,72854,Senior Staff,1993-04-01
82572,Moie,Brattka,72854,Staff,1985-04-01
82573,Genevieve,Berendt,52671,Staff,1998-05-19
82585,Berry,Bodoff,52198,Senior Staff,1991-06-28
82585,Berry,Bodoff,52198,Staff,1986-06-28
82591,Ugo,Lampe,40627,Engineer,1987-08-08
82591,Ugo,Lampe,40627,Senior Engineer,1993-08-07
82595,Valdiodio,Zeleznik,40000,Senior Staff,2000-06-02
82595,Valdiodio,Zeleznik,40000,Staff,1992-06-02
82598,Palash,Chenoweth,40000,Engineer,1985-05-25
82598,Palash,Chenoweth,40000,Senior Engineer,1992-05-25
82601,Munehiko,Nitto,49779,Senior Engineer,1996-08-18
82626,Adit,Reeken,47175,Engineer,1988-11-01
82626,Adit,Reeken,47175,Senior Engineer,1997-11-01
82634,Volkmar,Plesums,57262,Technique Leader,1986-01-27
82644,Kellyn,Pleszkun,43420,Engineer,1994-08-23
82644,Kellyn,Pleszkun,43420,Senior Engineer,1999-08-23
82646,Shugo,Plump,48979,Engineer,1990-05-03
82646,Shugo,Plump,48979,Senior Engineer,1999-05-03
82668,Feipei,Menhardt,78317,Senior Staff,1986-05-23
82678,Poorav,Haldar,42570,Engineer,1988-06-21
82678,Poorav,Haldar,42570,Senior Engineer,1997-06-21
82683,Pantung,Dayang,45702,Senior Staff,2002-03-19
82683,Pantung,Dayang,45702,Staff,1997-03-19
82689,Zijian,Crouzet,40000,Engineer,1988-12-25
82689,Zijian,Crouzet,40000,Senior Engineer,1995-12-26
82704,Marla,Lunn,68174,Engineer,1986-01-14
82704,Marla,Lunn,68174,Senior Engineer,1994-01-14
82705,Ingmar,Ladret,55678,Senior Staff,1993-06-16
82705,Ingmar,Ladret,55678,Staff,1986-06-16
82708,Rajmohan,Basagni,40000,Senior Staff,1993-03-08
82708,Rajmohan,Basagni,40000,Staff,1988-03-08
82721,Arvind,Showalter,40000,Senior Staff,1997-04-25
82721,Arvind,Showalter,40000,Staff,1992-04-25
82737,Kien,Mamelak,43412,Technique Leader,1994-02-01
82747,Kankanahalli,Danlos,62325,Engineer,1995-01-21
82751,Nirmal,Haumacher,56621,Engineer,1986-08-08
82751,Nirmal,Haumacher,56621,Senior Engineer,1995-08-08
82760,Weiwu,Dulay,53678,Engineer,1987-12-12
82760,Weiwu,Dulay,53678,Senior Engineer,1992-12-11
82761,Mabry,Underwood,79517,Senior Staff,1995-01-22
82761,Mabry,Underwood,79517,Staff,1986-01-22
82774,Aral,Maierhofer,59700,Senior Staff,1996-02-28
82774,Aral,Maierhofer,59700,Staff,1988-02-28
82808,Sumant,Reinhart,59495,Senior Engineer,1985-09-11
82812,Heather,Morrey,59541,Senior Engineer,1986-01-22
82815,Alper,Ranum,50058,Engineer,1988-05-25
82815,Alper,Ranum,50058,Senior Engineer,1997-05-25
82821,Bokyung,Cappelletti,52303,Senior Engineer,1987-02-17
82823,Geraldo,Alvarado,56430,Senior Engineer,1992-11-21
82834,Kersti,Lieblein,49684,Engineer,1985-06-05
82834,Kersti,Lieblein,49684,Senior Engineer,1991-06-05
82835,Jaber,Dredge,40000,Assistant Engineer,1985-04-17
82835,Jaber,Dredge,40000,Engineer,1990-04-17
82835,Jaber,Dredge,40000,Senior Engineer,1995-04-17
82849,Makato,VanScheik,40000,Senior Staff,1992-10-12
82849,Makato,VanScheik,40000,Staff,1985-10-12
82856,Hidefumi,Erez,40000,Engineer,1988-07-02
82856,Hidefumi,Erez,40000,Senior Engineer,1993-07-02
82858,True,Taubman,62709,Senior Staff,1995-06-25
82858,True,Taubman,62709,Staff,1986-06-25
82875,Domenick,Terekhov,68890,Senior Staff,1994-10-21
82875,Domenick,Terekhov,68890,Staff,1987-10-21
82886,Rayond,Pettis,45914,Engineer,1990-04-29
82886,Rayond,Pettis,45914,Senior Engineer,1998-04-29
82893,Junsik,Unni,40000,Senior Staff,1995-07-21
82893,Junsik,Unni,40000,Staff,1988-07-20
82895,Ramya,Peck,51110,Engineer,1992-01-25
82895,Ramya,Peck,51110,Senior Engineer,1999-01-25
82905,Domenick,Luks,40000,Engineer,1985-08-19
82905,Domenick,Luks,40000,Senior Engineer,1991-08-19
82911,Irena,Bierman,51677,Staff,1999-11-05
82944,Alois,Gomatam,40000,Technique Leader,1993-02-18
82970,Qiwen,Servieres,68081,Senior Staff,2001-12-26
82970,Qiwen,Servieres,68081,Staff,1994-12-26
82979,Magdalena,Yeung,55263,Technique Leader,1999-03-24
82981,Fayez,Mitina,40000,Engineer,1988-01-30
82981,Fayez,Mitina,40000,Senior Engineer,1996-01-30
82992,Jixiang,Marwedel,67811,Engineer,1986-11-12
82992,Jixiang,Marwedel,67811,Senior Engineer,1995-11-12
82996,Shahab,Ramras,40000,Engineer,1985-11-07
82996,Shahab,Ramras,40000,Senior Engineer,1994-11-07
82998,Mary,Linares,83031,Senior Staff,1990-03-26
82998,Mary,Linares,83031,Staff,1985-03-26
83000,Apostol,Talmor,53876,Engineer,1986-08-26
83000,Apostol,Talmor,53876,Senior Engineer,1993-08-26
83009,Francesca,Gerteisen,74370,Senior Staff,1993-01-15
83009,Francesca,Gerteisen,74370,Staff,1988-01-16
83018,Ohad,Kitsuregawa,40000,Engineer,1987-12-21
83018,Ohad,Kitsuregawa,40000,Senior Engineer,1994-12-21
83035,Mart,Lamparter,40000,Technique Leader,1992-05-09
83039,Yonghong,Facello,40000,Senior Staff,2001-06-15
83039,Yonghong,Facello,40000,Staff,1995-06-16
83052,Henk,Whitcomb,40000,Engineer,1996-09-30
83055,Kwun,Luon,50006,Staff,1999-06-02
83056,Muneo,Pesch,44725,Engineer,1988-05-24
83056,Muneo,Pesch,44725,Senior Engineer,1994-05-24
83057,Niteen,Passafiume,65901,Senior Staff,1993-12-19
83057,Niteen,Passafiume,65901,Staff,1985-12-19
83068,Cristinel,Kawashima,40000,Engineer,1995-10-28
83068,Cristinel,Kawashima,40000,Senior Engineer,2000-10-27
83092,Bernt,Kranzdorf,40000,Engineer,1985-04-20
83092,Bernt,Kranzdorf,40000,Senior Engineer,1993-04-20
83106,Limsoon,Wossner,61831,Assistant Engineer,1985-10-20
83106,Limsoon,Wossner,61831,Engineer,1991-10-20
83106,Limsoon,Wossner,61831,Senior Engineer,1997-10-19
83123,Aemilian,Randt,67005,Staff,1997-09-01
83125,Frederique,Staudhammer,47582,Engineer,1986-05-12
83125,Frederique,Staudhammer,47582,Senior Engineer,1993-05-12
83143,Luisa,Krupka,40000,Engineer,1992-04-18
83143,Luisa,Krupka,40000,Senior Engineer,1999-04-19
83167,Nagui,Chachaty,40000,Senior Staff,1997-07-14
83167,Nagui,Chachaty,40000,Staff,1990-07-14
83168,Yechiam,Danner,40000,Senior Staff,1993-07-07
83168,Yechiam,Danner,40000,Staff,1987-07-08
83179,Jaques,Ermel,40000,Senior Staff,1997-08-31
83189,Kristian,Birrer,51327,Engineer,1990-01-07
83189,Kristian,Birrer,51327,Senior Engineer,1996-01-07
83194,Vidar,Bridgland,69724,Senior Staff,2002-01-30
83194,Vidar,Bridgland,69724,Staff,1994-01-30
83210,Seongbae,Zockler,43418,Engineer,1997-02-03
83210,Seongbae,Zockler,43418,Senior Engineer,2002-02-03
83230,Jaana,Lammel,73171,Engineer,1988-11-11
83230,Jaana,Lammel,73171,Senior Engineer,1997-11-11
83232,Satyanarayana,Chimia,64212,Engineer,1988-06-21
83232,Satyanarayana,Chimia,64212,Senior Engineer,1996-06-21
83233,Kerryn,Giarratana,40000,Engineer,1996-12-03
83244,Constantine,Hiroyama,40000,Senior Staff,1992-09-17
83244,Constantine,Hiroyama,40000,Staff,1986-09-18
83260,Premsyl,Markovitch,40000,Senior Staff,1987-06-25
83284,Genta,Ghalwash,50036,Engineer,1985-12-12
83284,Genta,Ghalwash,50036,Senior Engineer,1991-12-12
83294,Gudjon,Petersohn,64722,Technique Leader,1997-06-21
83296,Pascal,Lorin,42320,Technique Leader,1987-04-26
83304,Lenore,Pocchiola,40000,Senior Staff,1990-09-14
83304,Lenore,Pocchiola,40000,Staff,1985-09-14
83310,Tsvetan,Valette,40000,Engineer,1989-05-02
83310,Tsvetan,Valette,40000,Senior Engineer,1998-05-02
83326,Rajmohan,Schlegelmilch,40000,Engineer,1987-06-01
83326,Rajmohan,Schlegelmilch,40000,Senior Engineer,1994-06-01
83328,Ute,Demri,40000,Senior Engineer,1998-08-30
83334,Arno,Thebaut,61530,Senior Staff,1985-05-31
83336,Ewing,Zongker,67867,Staff,1999-01-06
83342,King,Piancastelli,40000,Assistant Engineer,1993-06-09
83342,King,Piancastelli,40000,Engineer,1999-06-09
83348,Bokyung,Kuszyk,40000,Senior Engineer,1986-09-16
83356,Vishwani,Begiun,56716,Engineer,1991-03-21
83356,Vishwani,Begiun,56716,Senior Engineer,1997-03-20
83375,Anestis,Kenevan,42336,Assistant Engineer,1998-05-19
83381,Dietrich,Borovoy,62274,Engineer,1987-05-07
83381,Dietrich,Borovoy,62274,Senior Engineer,1995-05-07
83385,Berry,Falco,58584,Senior Staff,1997-05-09
83385,Berry,Falco,58584,Staff,1991-05-10
83392,Evgueni,Junet,58672,Engineer,1987-03-30
83392,Evgueni,Junet,58672,Senior Engineer,1996-03-29
83408,Brewster,Pettey,53477,Senior Engineer,1999-01-31
83411,Tonny,Swiss,58351,Senior Staff,1996-05-15
83411,Tonny,Swiss,58351,Staff,1987-05-16
83436,Ult,Serdy,53451,Assistant Engineer,1999-09-07
83443,Shigeu,Nooteboom,73539,Engineer,1988-07-14
83443,Shigeu,Nooteboom,73539,Senior Engineer,1994-07-14
83448,Heping,Polajnar,40000,Senior Staff,1999-05-20
83448,Heping,Polajnar,40000,Staff,1992-05-19
83468,Charlene,Beilner,86678,Staff,1998-04-09
83476,Steve,Porenta,42521,Senior Staff,1998-10-22
83476,Steve,Porenta,42521,Staff,1989-10-22
83477,Jayson,Frijda,53572,Engineer,1998-10-11
83478,Goa,Budinsky,40000,Senior Staff,1986-04-06
83493,Oksana,Danlos,44182,Senior Engineer,1985-05-30
83506,Mohamadou,Lamma,40000,Engineer,1987-07-01
83506,Mohamadou,Lamma,40000,Senior Engineer,1994-07-01
83507,Shugo,Chimia,40000,Senior Staff,1995-08-22
83507,Shugo,Chimia,40000,Staff,1987-08-22
83515,Fay,Collavizza,54211,Senior Engineer,1987-12-30
83531,DAIDA,Pezzoli,41399,Senior Staff,1996-02-22
83531,DAIDA,Pezzoli,41399,Staff,1990-02-22
83540,Rafail,Andreotta,44126,Technique Leader,1988-09-10
83546,Maha,Kawashimo,51339,Engineer,1986-04-12
83546,Maha,Kawashimo,51339,Senior Engineer,1991-04-12
83557,Elvis,Candan,45581,Engineer,1995-04-09
83559,Mircea,Schmittgen,40000,Engineer,1996-06-29
83565,Nevio,Beidas,40000,Senior Staff,1995-06-09
83565,Nevio,Beidas,40000,Staff,1988-06-08
83573,Slavian,Thummel,40000,Engineer,1986-04-16
83573,Slavian,Thummel,40000,Senior Engineer,1992-04-15
83574,Gonzalo,Masamoto,40000,Senior Staff,1994-10-10
83574,Gonzalo,Masamoto,40000,Staff,1985-10-10
83576,Mayumi,Cronan,40726,Engineer,1987-12-19
83576,Mayumi,Cronan,40726,Senior Engineer,1994-12-19
83583,Guadalupe,Sethi,40000,Senior Staff,1993-01-19
83583,Guadalupe,Sethi,40000,Staff,1988-01-20
83584,Bojan,Weiland,50059,Assistant Engineer,1986-02-14
83584,Bojan,Weiland,50059,Engineer,1993-02-14
83584,Bojan,Weiland,50059,Senior Engineer,2000-02-15
83585,Susuma,Himler,53364,Engineer,1988-12-03
83585,Susuma,Himler,53364,Senior Engineer,1993-12-03
83592,Georgy,Baek,62681,Engineer,1989-02-01
83592,Georgy,Baek,62681,Senior Engineer,1998-02-01
83595,Divine,Koshino,40000,Engineer,1986-03-25
83595,Divine,Koshino,40000,Senior Engineer,1993-03-25
83600,Muzhong,Mayerwieser,43535,Engineer,1988-07-29
83600,Muzhong,Mayerwieser,43535,Senior Engineer,1994-07-29
83614,Takanari,Schach,55135,Engineer,1985-10-05
83614,Takanari,Schach,55135,Senior Engineer,1992-10-05
83626,Reuven,Maccarone,40000,Technique Leader,1987-02-01
83629,Tamiya,Fabrizio,50455,Senior Engineer,1987-06-10
83634,Danae,Randi,40000,Senior Staff,1993-06-24
83634,Danae,Randi,40000,Staff,1985-06-24
83643,Jinxi,Tsukune,43995,Engineer,1998-11-09
83650,Mariangiola,Raoux,46907,Engineer,1988-03-13
83650,Mariangiola,Raoux,46907,Senior Engineer,1997-03-13
83669,Kasidit,Zlotek,40000,Senior Engineer,1986-09-07
83698,Adib,Krohn,40000,Senior Staff,1985-11-17
83699,Fayez,Luby,41500,Senior Staff,1999-06-09
83715,Zeydy,Steinauer,40000,Engineer,1996-10-16
83730,Dharmaraja,Lorie,71048,Senior Staff,1985-12-20
83747,Kristine,Schwabacher,65023,Senior Staff,1990-08-26
83747,Kristine,Schwabacher,65023,Staff,1985-08-26
83748,Hyuncheol,Molberg,40000,Assistant Engineer,1991-07-30
83748,Hyuncheol,Molberg,40000,Engineer,2000-07-29
83753,Sachar,Liedekerke,57139,Engineer,1999-03-04
83756,Constantijn,Esposito,41515,Engineer,1986-06-13
83756,Constantijn,Esposito,41515,Senior Engineer,1995-06-13
83757,Radhia,Zielinski,40000,Engineer,1986-03-20
83757,Radhia,Zielinski,40000,Senior Engineer,1995-03-20
83768,Mark,Ariola,62465,Senior Staff,1995-03-05
83768,Mark,Ariola,62465,Staff,1986-03-05
83778,Premsyl,Nitto,79320,Senior Staff,1994-04-14
83778,Premsyl,Nitto,79320,Staff,1987-04-14
83787,Xuejia,Lanzelotte,43080,Senior Staff,1993-08-19
83787,Xuejia,Lanzelotte,43080,Staff,1985-08-19
83792,Otmar,Nishimukai,40000,Senior Staff,2001-10-08
83792,Otmar,Nishimukai,40000,Staff,1994-10-08
83797,Kazuhisa,Fontan,58691,Senior Staff,1997-12-04
83797,Kazuhisa,Fontan,58691,Staff,1988-12-04
83798,Shigeo,Kropp,40000,Engineer,1989-11-09
83798,Shigeo,Kropp,40000,Senior Engineer,1994-11-09
83804,Iara,Kragelund,55402,Engineer,1988-02-07
83804,Iara,Kragelund,55402,Senior Engineer,1997-02-06
83806,Froduald,Kumaresan,58478,Engineer,1990-08-23
83806,Froduald,Kumaresan,58478,Senior Engineer,1999-08-23
83808,Danel,Setiz,63640,Senior Staff,1995-01-23
83808,Danel,Setiz,63640,Staff,1987-01-23
83822,Menkae,Haddadi,40000,Assistant Engineer,1986-09-07
83822,Menkae,Haddadi,40000,Engineer,1991-09-07
83822,Menkae,Haddadi,40000,Senior Engineer,1996-09-06
83829,Cristinel,Zielinski,80200,Senior Staff,1995-03-15
83829,Cristinel,Zielinski,80200,Staff,1986-03-15
83845,Franziska,Chleq,40000,Senior Staff,1995-02-26
83845,Franziska,Chleq,40000,Staff,1988-02-26
83849,Shaleah,Schwartzburd,40000,Engineer,1990-01-19
83849,Shaleah,Schwartzburd,40000,Senior Engineer,1997-01-19
83850,Mooi,Bugaenko,57218,Senior Staff,1994-04-17
83850,Mooi,Bugaenko,57218,Staff,1986-04-17
83856,Udi,Ernst,49670,Senior Staff,1998-06-04
83856,Udi,Ernst,49670,Staff,1989-06-04
83858,Gregory,Matzke,48144,Engineer,1995-12-14
83873,Jaihie,Bednarek,57181,Senior Staff,1994-04-14
83873,Jaihie,Bednarek,57181,Staff,1987-04-14
83875,Neelam,Herber,43704,Senior Staff,1995-09-17
83875,Neelam,Herber,43704,Staff,1987-09-17
83881,Gino,Michaels,40000,Engineer,1995-05-09
83887,Doohun,Ciolek,60749,Senior Staff,1994-03-17
83887,Doohun,Ciolek,60749,Staff,1985-03-17
83895,Hyuncheol,Pettey,40000,Technique Leader,1988-03-27
83898,Erzsebet,England,40000,Technique Leader,1985-09-04
83905,Alejandra,Savasere,40000,Senior Staff,1992-05-12
83905,Alejandra,Savasere,40000,Staff,1987-05-13
83910,Zdislav,Flexer,58247,Technique Leader,1988-12-25
83913,Xuejia,Mitsuhashi,67262,Engineer,1986-12-22
83913,Xuejia,Mitsuhashi,67262,Senior Engineer,1991-12-22
83923,Bedir,Garnham,68389,Engineer,1996-02-13
83928,Paraskevi,Apsitis,42110,Senior Staff,1987-10-30
83934,Mabhin,Edelhoff,59927,Assistant Engineer,1986-12-13
83934,Mabhin,Edelhoff,59927,Engineer,1993-12-13
83934,Mabhin,Edelhoff,59927,Senior Engineer,2000-12-13
83947,Lucien,Usdin,46855,Engineer,1986-10-20
83947,Lucien,Usdin,46855,Senior Engineer,1991-10-20
83949,Tomokazu,Biran,40000,Engineer,1998-01-13
83968,Giap,Rando,44227,Engineer,1985-08-31
83968,Giap,Rando,44227,Senior Engineer,1993-08-31
83977,Masali,Yetim,47578,Senior Staff,1993-03-19
83980,Zhigen,Vrecion,52391,Engineer,1987-06-24
83980,Zhigen,Vrecion,52391,Senior Engineer,1994-06-24
83984,Mingsen,Pluym,47696,Staff,1998-05-05
83986,Danae,Cusworth,57558,Senior Staff,1993-04-08
83986,Danae,Cusworth,57558,Staff,1987-04-09
83988,Georg,Kruskal,40000,Senior Staff,1991-04-16
83988,Georg,Kruskal,40000,Staff,1985-04-16
84000,Val,Antonakopoulos,43262,Senior Engineer,1989-07-05
84001,Badri,Facello,40000,Engineer,1996-06-20
84001,Badri,Facello,40000,Senior Engineer,2001-06-20
84012,Marko,Salvesen,41642,Engineer,1995-10-02
84021,Parviz,Bierbaum,43890,Senior Staff,1992-08-01
84021,Parviz,Bierbaum,43890,Staff,1985-08-01
84025,Ugo,Ariola,40000,Technique Leader,1987-01-20
84042,Gita,Maraist,40000,Senior Staff,1993-09-15
84042,Gita,Maraist,40000,Staff,1988-09-15
84048,Lillian,Portugali,54303,Technique Leader,1985-06-21
84051,Kirk,Taubman,92392,Staff,1999-07-11
84059,Lidong,Hofting,40000,Engineer,1987-06-07
84059,Lidong,Hofting,40000,Senior Engineer,1995-06-07
84061,Khaled,Gopalakrishnan,46453,Senior Staff,1992-07-31
84061,Khaled,Gopalakrishnan,46453,Staff,1985-07-31
84062,Shuichi,Comyn,51602,Engineer,1985-07-17
84062,Shuichi,Comyn,51602,Senior Engineer,1994-07-17
84066,Jianhui,Thambidurai,64476,Engineer,1987-08-15
84066,Jianhui,Thambidurai,64476,Senior Engineer,1994-08-15
84093,Masamitsu,Cronau,40000,Assistant Engineer,1988-02-11
84093,Masamitsu,Cronau,40000,Engineer,1996-02-11
84095,Ziyad,Boudaillier,40000,Senior Staff,1997-09-29
84095,Ziyad,Boudaillier,40000,Staff,1988-09-29
84098,Shalesh,Merle,69295,Senior Staff,1994-03-23
84098,Shalesh,Merle,69295,Staff,1987-03-23
84114,Gaetan,Naudin,40000,Engineer,1996-08-26
84114,Gaetan,Naudin,40000,Senior Engineer,2001-08-26
84137,Genevieve,Baik,40000,Senior Staff,1995-10-18
84137,Genevieve,Baik,40000,Staff,1987-10-18
84138,Jovan,Maginnis,50447,Engineer,1987-09-10
84138,Jovan,Maginnis,50447,Senior Engineer,1992-09-09
84144,Radhia,Wursthorn,75081,Senior Staff,1987-03-24
84160,Jaideep,Sherertz,66613,Staff,1995-08-16
84188,Serenella,Holburn,68663,Engineer,1988-11-05
